date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:08	241535/241535	---M--	200	added ('OK')	image/png	etag:%227469b395ce353e3f137dafc1c7cc0d37-ssl%22	https://aviola.netlify.app/img/bg-img/footer-bg.png	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/img/bg-img/footer-bg.png	(from https://aviola.netlify.app/css/style.css)
15:38:08	1264/1264	---M-Z	200	added ('OK')	application/octet-stream	etag:%2212935f40eba6e707bc09fe77b8df3129-ssl-df%22	https://aviola.netlify.app/fonts/classycb9b.eot?fftrrv	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/classycb9bcb9b.eot	(from https://aviola.netlify.app/css/classy-nav.min.css)
15:38:09	1100/1100	---M--	200	added ('OK')	font/ttf	etag:%22c78eddda8f5a8d6d1692d524f161151c-ssl%22	https://aviola.netlify.app/fonts/classycb9b.ttf?fftrrv	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/classycb9bcb9b.ttf	(from https://aviola.netlify.app/css/classy-nav.min.css)
15:38:09	1176/1176	---M-Z	200	added ('OK')	application/font-woff	etag:%22e203f9d6e29d5368cd27985726efa16d-ssl-df%22	https://aviola.netlify.app/fonts/classycb9b.woff?fftrrv	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/classycb9bcb9b.woff	(from https://aviola.netlify.app/css/classy-nav.min.css)
15:38:10	781/781	---M--	200	added ('OK')	image/svg+xml	etag:%22a7c97ff008fc48ca3e2c28dcc820c279-ssl%22	https://aviola.netlify.app/fonts/classycb9b.svg?fftrrv	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/classycb9bcb9b.svg	(from https://aviola.netlify.app/css/classy-nav.min.css)
15:38:11	1148/1148	---M-Z	200	added ('OK')	text/html	etag:%2292c630497bb6cdd0dc758750c07dd5bb-ssl-df%22	https://aviola.netlify.app/css/img/grey_wash_wall.html	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/css/img/grey_wash_wall.html	(from https://aviola.netlify.app/css/dzsparallaxer.css)
15:38:11	1148/1148	---M-Z	200	added ('OK')	text/html	etag:%2292c630497bb6cdd0dc758750c07dd5bb-ssl-df%22	https://aviola.netlify.app/css/img/fog_clouds_png_by_paradise234-d5czivb.html	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/css/img/fog_clouds_png_by_paradise234-d5czivb.html	(from https://aviola.netlify.app/css/dzsparallaxer.css)
15:38:12	1148/1148	---M-Z	200	added ('OK')	text/html	etag:%2292c630497bb6cdd0dc758750c07dd5bb-ssl-df%22	https://aviola.netlify.app/css/owl.video.play.html	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/css/owl.video.play.html	(from https://aviola.netlify.app/css/owl.carousel.min.css)
15:38:13	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%223c437c341174d75b3bf5d2d5a134da0d-ssl%22	https://aviola.netlify.app/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://aviola.netlify.app/css/font-awesome.min.css)
15:38:13	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://aviola.netlify.app/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://aviola.netlify.app/css/font-awesome.min.css)
15:38:14	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://aviola.netlify.app/fonts/fontawesome-webfontd41d.eot?	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/fontawesome-webfontd41dd41d.eot	(from https://aviola.netlify.app/css/font-awesome.min.css)
15:38:15	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1583213465-ssl-df	https://aviola.netlify.app/fonts/ui-icons.eot?28565742	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/ui-iconsdc9c.eot	(from https://aviola.netlify.app/css/font-icons.css)
15:38:15	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:%22ba421a370eabbc3d43585a770be1e18b-ssl-df%22	https://aviola.netlify.app/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://aviola.netlify.app/css/font-awesome.min.css)
15:38:16	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2270ff12bbc965c9bb40dc96081062bebe-ssl%22	https://aviola.netlify.app/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://aviola.netlify.app/css/font-awesome.min.css)
15:38:16	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1583213465-ssl-df	https://aviola.netlify.app/fonts/ui-icons.woff?28565742	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/ui-iconsdc9c.woff	(from https://aviola.netlify.app/css/font-icons.css)
15:38:17	41048/41048	---M--	200	added ('OK')	font/woff2	etag:%226bf69d0f7359ba9cdf6e55c3f2312a85-ssl%22	https://aviola.netlify.app/fonts/ui-icons.woff2?28565742	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/ui-iconsdc9c.woff2	(from https://aviola.netlify.app/css/font-icons.css)
15:38:17	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1583213465-ssl-df	https://aviola.netlify.app/fonts/ui-icons.ttf?28565742	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/ui-iconsdc9c.ttf	(from https://aviola.netlify.app/css/font-icons.css)
15:38:17	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:%226fbd06ce2be0d05e10b5320f3fe58186-ssl-df%22	https://aviola.netlify.app/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://aviola.netlify.app/css/font-awesome.min.css)
15:38:17	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1583213465-ssl-df	https://aviola.netlify.app/fonts/ui-icons.svg?28565742	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/ui-iconsdc9c.svg	(from https://aviola.netlify.app/css/font-icons.css)
15:38:19	49976/49976	---M--	200	added ('OK')	font/woff2	etag:%225eb53030b58cc05e24c732fe917bda26-ssl%22	https://aviola.netlify.app/fonts/cryptocoins.woff2	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/cryptocoins.woff2	(from https://aviola.netlify.app/css/cryptocoins.css)
15:38:20	58768/58768	---MCZ	200	added ('OK')	application/font-woff	etag:%22f33907cbd870509a88aa7370dd97b250-ssl-df%22	https://aviola.netlify.app/fonts/cryptocoins.woff	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/cryptocoins.woff	(from https://aviola.netlify.app/css/cryptocoins.css)
15:38:21	96448/96448	---M--	200	added ('OK')	font/ttf	etag:%22867a825407fdfccbbb9ec7be13ce91c0-ssl%22	https://aviola.netlify.app/fonts/cryptocoins.ttf	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/cryptocoins.ttf	(from https://aviola.netlify.app/css/cryptocoins.css)
15:38:21	78748/78748	---MCZ	200	added ('OK')	application/octet-stream	etag:%22c82b33158fd397c8db4997b1f9722710-ssl-df%22	https://aviola.netlify.app/fonts/themify9f24.eot?-fvbane	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/themify9f249f24.eot	(from https://aviola.netlify.app/css/themify-icons.css)
15:38:21	78748/78748	---MCZ	200	added ('OK')	application/octet-stream	etag:%22c82b33158fd397c8db4997b1f9722710-ssl-df%22	https://aviola.netlify.app/fonts/themifyd41d.eot?	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/themifyd41dd41d.eot	(from https://aviola.netlify.app/css/themify-icons.css)
15:38:21	56108/56108	---M-Z	200	added ('OK')	application/font-woff	etag:%228b2083c7630e4253c9f11a2fcdf95379-ssl-df%22	https://aviola.netlify.app/fonts/themify9f24.woff?-fvbane	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/themify9f249f24.woff	(from https://aviola.netlify.app/css/themify-icons.css)
15:38:22	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%2252cec380699390743f77c2245f9451dd-ssl%22	https://aviola.netlify.app/fonts/themify9f24.ttf?-fvbane	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/themify9f249f24.ttf	(from https://aviola.netlify.app/css/themify-icons.css)
15:38:22	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:%2252694282ca74eeee22385b7b0d056b03-ssl-df%22	https://aviola.netlify.app/fonts/themify9f24.svg?-fvbane	C:/My%20Web%20Sites/xyz3/aviola.netlify.app/fonts/themify9f249f24.svg	(from https://aviola.netlify.app/css/themify-icons.css)
